521, 23, 1056
619, -23, 1037
619, -23, 1037
647, -51, 1034
624, -24, 980
593, 17, 959
523, 45, 931
444, 78, 965
444, 78, 965
270, 86, 996
123, 83, 1058
23, 28, 1095
-68, 2, 1085
-68, 2, 1085
-157, 37, 1114
-282, 91, 1138
-436, 81, 1122
-,-,-
678, -26, 992
699, -104, 1046
545, -145, 1136
590, -120, 1110
662, -114, 1077
617, -126, 1069
557, -164, 1114
499, -147, 1130
459, -125, 1083
323, -71, 1038
323, -71, 1038
126, -17, 1097
-44, -7, 1160
-110, -6, 1127
-165, 27, 1101
-304, 63, 1074
-440, 24, 1120
-506, 7, 1124
-482, 69, 1044
-482, 69, 1044
-493, 97, 984
-,-,-
857, -161, 1068
931, -190, 1153
817, -154, 1223
743, -125, 1260
695, -172, 1241
561, -189, 1160
484, -147, 1173
369, -106, 1100
251, -93, 1044
251, -93, 1044
159, -70, 970
17, 20, 964
-139, 59, 932
-341, 20, 942
-396, 15, 914
-396, 15, 914
-482, 88, 921
-642, 93, 939
-745, 58, 967
-736, 54, 1017
-,-,-
633, 64, 885
746, 20, 869
682, -40, 977
675, -85, 1014
707, -124, 988
695, -146, 984
695, -146, 984
669, -139, 1032
663, -127, 1086
624, -163, 1059
542, -146, 1016
434, -76, 1010
324, -37, 1035
208, -23, 1004
88, 32, 962
-72, 91, 991
-72, 91, 991
-246, 106, 1064
-446, 84, 1082
-615, 49, 1078
-672, 80, 1086
-708, 99, 1117
-726, 87, 1123
-,-,-
657, -110, 1042
584, -134, 1068
476, -154, 1114
442, -152, 1121
416, -110, 1125
416, -110, 1125
323, -93, 1102
193, -91, 1082
75, -73, 1089
-14, -46, 1089
-84, -30, 1030
-126, 15, 1020
-221, 48, 1038
-300, 79, 1040
-367, 81, 997
-367, 81, 997
-404, 61, 961
-487, 58, 972
-,-,-
812, -53, 1010
872, -97, 1041
823, -122, 1074
785, -124, 1068
785, -124, 1068
750, -121, 987
665, -132, 1018
624, -93, 1038
642, -70, 1001
588, -72, 985
419, -75, 983
291, -41, 976
158, 9, 990
158, 9, 990
5, 53, 976
-227, 45, 993
-381, 40, 993
-381, 40, 993
-460, 50, 1045
-521, 14, 1074
-628, -11, 1111
-670, 3, 1142
-,-,-
790, 15, 973
790, 15, 973
666, -38, 1129
673, -49, 1123
633, -49, 1019
535, -55, 980
361, -58, 989
252, -108, 1010
154, -174, 1035
154, -174, 1035
12, -181, 1072
-184, -179, 1120
-353, -220, 1193
-438, -209, 1182
-552, -149, 1105
-652, -86, 1068
-705, -51, 1075
